發生時間,處理別,大同區環河北路2段77號,121.5089083,25.06564738
2023/12/1 10:24,2,萬華區萬大路與艋舺大道口,121.5004773,25.0328156
2023/12/14 09:17,2,萬華區環河南路2段250巷33弄與環河南路2段280巷口,121.4893525,25.03348363
2023/8/24 13:50,2,萬華區艋舺大道102號,121.502612,25.03327096
2023/8/25 11:40,2,萬華區貴陽街2段與柳州街口,121.5055352,25.03950992
2023/8/30 07:56,2,萬華區堤外便道往北,121.503237,25.04673017
2023/10/24 08:22,2,萬華區西園路2段372巷6號,121.4911403,25.0253965
2023/10/25 16:10,2,萬華區中華路1段150號,121.5082622,25.04275674
2023/10/29 21:55,2,萬華區堤外便道與桂林路口水門口,121.4958711,25.039018
2023/10/30 18:46,2,萬華區西園路2段152號,121.4962157,25.03007142
2023/9/10 07:16,2,萬華區洛陽街與忠孝西路2段16巷口,121.5084812,25.0472949
2023/9/10 08:52,2,萬華區堤外便道貴陽疏散門,121.4991041,25.04141856
2023/9/10 12:54,2,萬華區萬大路277巷33弄6號,121.5019684,25.02705383
2023/9/17 04:27,2,萬華區堤外便道,121.5007575,25.0178062
2023/10/16 09:54,2,萬華區西藏路201號,121.49882,25.0292477
2023/10/16 13:10,2,萬華區中興橋機車道往北市,121.5004911,25.04443227
2023/10/18 12:10,2,萬華區桂林路與華西街口,121.4984131,25.0384827
2023/10/26 04:55,2,萬華區萬大路與莒光路口,121.5007011,25.0313026
2023/11/4 12:31,2,萬華區中華路2段424號,121.5065744,25.02732221
2023/11/22 08:04,2,萬華區西園路2段與西藏路口,121.4956451,25.02884363
2023/11/7 14:00,2,萬華區桂林路242巷與桂林路口,121.4960692,25.03883383
2023/11/9 07:19,2,萬華區莒光路283巷與莒光路口,121.4996361,25.03109621
2023/11/9 09:35,2,萬華區艋舺大道281號對面,121.4980011,25.03318787
2023/11/28 18:04,2,萬華區環河南路1段與漢口街2段口,121.5035253,25.04637542
2023/12/2 12:24,2,萬華區環河南路2段與和平西路3段口,121.4945902,25.03577831
2023/8/26 10:03,2,萬華區忠孝西路2段與忠孝西路2段16巷口,121.5085634,25.04823652
2023/6/25 22:30,2,萬華區西寧南路與貴陽街2段口,121.5062809,25.03938753
2023/9/2 17:37,2,萬華區環河南路3段107號,121.4907095,25.02486164
2023/9/4 23:06,2,萬華區西園路1段與廣州街口,121.4993267,25.03660815
2023/8/28 05:38,2,萬華區雙園街與環河南路2段口,121.4914555,25.03202045
2023/9/11 10:25,2,萬華區環河南路3段與艋舺大道口,121.4895912,25.02743934
2023/9/21 07:34,2,萬華區西園路2段372巷101弄與西園路2段372巷口,121.4902946,25.026791
2023/9/25 16:50,2,萬華區和平西路3段261-16號(華江橋頭匝道口),121.4938518,25.03548604
2023/9/27 14:41,2,萬華區和平西路3段52巷與艋舺大道口,121.5033438,25.03368594
2023/9/29 12:07,2,萬華區萬大路423巷與萬大路423巷63弄口,121.5008657,25.02149197
2023/10/5 07:41,2,萬華區民和街81巷與德昌街口,121.4982718,25.02480054
2023/10/7 06:42,2,萬華區富民路37號,121.4977556,25.01919697
2023/11/20 20:26,2,萬華區西園路2段與寶興街口,121.4938565,25.02706119
2023/9/9 20:00,2,萬華區成都路98號對面,121.5038066,25.04329627
2023/9/20 17:54,2,萬華區華中河濱公園河岸腳踏車道,121.4968061,25.01247501
2023/9/22 06:48,2,萬華區內江街與康定路口,121.5023224,25.0416895
2023/9/22 08:00,2,萬華區西園路2段281巷與西園路2段281巷6弄口,121.4925443,25.02381628
2023/10/17 19:18,2,萬華區西園路2段320巷與西園路2段320巷55弄口,121.4910005,25.0274935
2023/11/2 08:18,2,萬華區中華路1段與成都路口,121.508174,25.04235247
2023/11/13 11:00,2,萬華區環河南路1段與峨眉街口,121.5014365,25.04496293
2023/11/14 13:15,2,萬華區漢口街2段90巷與漢口街2段90巷8弄口口,121.5042301,25.0458192
2023/10/15 05:55,2,萬華區環河南路2段與和平西路3段口,121.4946178,25.0356392
2023/11/25 18:00,2,萬華區南寧路45號,121.504952,25.0365474
2023/9/16 12:13,2,萬華區環河南路1段與貴陽街2段口,121.498247,25.04060174
2023/9/26 22:20,2,萬華區西園路2段與寶興街口,121.4939149,25.02669337
2023/9/29 16:20,2,萬華區堤外便道與忠孝橋口下,121.505448,25.04925933
2023/10/5 13:13,2,萬華區內江街與西昌街口,121.5007558,25.0418961
2023/10/31 09:07,2,萬華區桂林路與華西街口,121.4984131,25.0384827
2023/8/30 09:00,2,萬華區康定路與廣州街口,121.501482,25.0366245
2023/9/2 09:49,2,萬華區西藏路448號,121.49678,25.0292244
2023/8/30 09:56,2,萬華區艋舺大道與艋舺大道390巷口,121.4939157,25.0308358
2023/9/4 07:53,2,萬華區西園路2段89號,121.4965956,25.03047779
2023/9/4 08:49,2,萬華區環河南路2段與和平西路3段口,121.494384,25.03532614
2023/9/5 08:28,2,萬華區環河南路2段與和平西路3段口,121.4942519,25.03532654
2023/9/10 18:50,2,萬華區萬大路與莒光路口,121.500469,25.03118245
2023/9/22 13:06,2,萬華區桂林路與梧州街口,121.4976821,25.0384744
2023/9/23 08:08,2,萬華區和平西路3段與南寧路口,121.5031918,25.03509592
2023/9/25 08:45,2,萬華區和平西路3段與艋舺大道口,121.5047465,25.033995
2023/9/27 20:01,2,萬華區萬大路274號,121.5003803,25.02549101
2023/9/27 20:02,2,萬華區青年路與萬大路423巷口,121.5025922,25.02203155
2023/9/28 17:06,2,萬華區青年路與西藏路125巷口,121.503793,25.02522746
2023/10/9 09:38,2,萬華區環河南路2段與桂林路口,121.4973008,25.03854552
2023/10/14 15:37,2,萬華區萬大路與西藏路口,121.5005958,25.0292666
2023/9/6 18:21,2,萬華區西園路2段與西園路2段50巷口,121.4974561,25.0323914
2023/8/31 07:54,2,萬華區萬大路423巷24號,121.4994961,25.0212455
2023/9/15 07:21,2,萬華區堤外便道近中興橋(燈桿編號龍山086),121.5019977,25.04547135
2023/8/22 12:51,2,萬華區峨眉街102號,121.5033524,25.0443581
2023/9/16 12:35,2,萬華區桂林路與桂林路40巷口,121.504665,25.0378488
2023/10/11 10:02,2,萬華區桂林路與桂林路40巷口,121.5046555,25.0378093
2023/10/13 21:16,2,萬華區西園路2段與西藏路口,121.4955478,25.028774
2023/10/25 12:40,2,萬華區西園路2段198號,121.4957419,25.0291479
2023/11/14 12:40,2,萬華區堤外便道貴陽疏散門,121.499006,25.0414306
2023/11/14 13:44,2,萬華區萬大路與長泰街口,121.4993466,25.0228649
2023/11/7 16:13,2,萬華區民和街與東園街66巷20弄口,121.4962536,25.0249303
2023/11/19 06:43,2,萬華區華江橋機車道往台北市,121.4878976,25.03558166
2023/11/20 07:33,2,萬華區康定路與廣州街口,121.5014164,25.0365753
2023/11/24 18:52,2,萬華區西園路2段與西藏路口,121.4955923,25.0287824
2023/8/24 08:23,2,萬華區環河南路1段與內江街口,121.5001412,25.04202411
2023/8/27 17:25,2,萬華區環河南路1段與漢口街2段口,121.5036039,25.04645606
2023/7/6 17:09,2,萬華區西園路2段與西藏路口,121.4958578,25.02867207
2023/7/7 19:50,2,萬華區西寧南路與成都路口,121.5059527,25.04282593
2023/7/12 11:04,2,萬華區東園街與東園街160巷口,121.4978942,25.02256235
2023/7/14 12:03,2,萬華區西園路1段72巷與西園路1段口,121.4998371,25.03940653
2023/7/16 07:05,2,萬華區萬大路與莒光路口,121.5005339,25.03130292
2023/7/16 09:39,2,萬華區富民路155巷49號,121.5013744,25.01864403
2023/7/24 18:09,2,萬華區內江街與康定路口,121.5022317,25.04164294
2023/7/27 17:15,2,萬華區中華路2段與莒光路口,121.5041569,25.03129851
2023/8/2 09:53,2,萬華區東園街與東園街35巷口,121.4957574,25.02747516
2023/8/7 07:40,2,萬華區忠孝西路2段與西寧南路口,121.5074938,25.04858153
2023/8/12 05:40,2,萬華區華中橋機車道北向南(往新北市方向第7010471號燈桿),121.4954538,25.01622407
2023/8/28 08:05,2,萬華區中華路1段與桂林路口,121.5064125,25.0374323
2023/8/30 21:00,2,(西園路2段222號前),121.4952876,25.0283514
2023/8/30 22:12,2,萬華區西園路1段與艋舺大道口,121.4982461,25.03331167
2023/9/2 19:06,2,萬華區萬大路137巷與西藏路129巷口,121.5019135,25.02911533
2023/9/7 17:20,2,萬華區中華路1段與武昌街2段口,121.5087923,25.0445247
2023/7/4 16:04,2,萬華區貴陽街2段與中華路1段口,121.5072011,25.03919505
2023/7/5 16:12,2,萬華區西藏路336號,121.4998537,25.0295272
2023/7/13 07:41,2,萬華區中華路1段150號,121.5083967,25.04255689
2023/7/14 10:05,2,萬華區萬大路423巷與萬大路387巷口,121.4998845,25.02122329
2023/7/17 22:06,2,萬華區昆明街與西寧南路50巷口,121.5053153,25.04466777
2023/7/18 02:30,2,萬華區環河南路1段19號,121.504287,25.04695588
2023/7/20 03:12,2,萬華區環河南路1段與內江街口,121.5001913,25.04205797
2023/7/29 17:28,2,萬華區西藏路與西園路2段口,121.4953679,25.02872203
2023/8/2 08:45,2,萬華區桂林路與柳州街口,121.5051655,25.0377546
2023/8/4 08:07,2,萬華區萬大路與環河南路3段口,121.4956253,25.01645202
2023/7/17 03:07,2,萬華區中華路1段與南寧路口,121.506662,25.037269
2023/7/25 10:54,2,萬華區中華路2段332號,121.5044624,25.02951762
2023/8/25 22:52,2,萬華區忠孝橋往北市下橋處,121.5072001,25.04873728
2023/9/2 17:21,2,萬華區三水街25巷與三水街口,121.5044802,25.0348051
2023/9/4 12:23,2,萬華區康定路與桂林路口,121.5017453,25.0383497
2023/9/6 07:39,2,萬華區康定路與內江街口,121.5023071,25.0415314
2023/8/10 13:52,2,萬華區和平西路3段與南寧路口,121.503358,25.0350138
2023/8/11 09:17,2,萬華區環河南路1段與康定路口,121.503235,25.04617134
2023/8/15 00:34,2,萬華區漢口街2段90巷與漢口街2段90巷8弄口,121.5042301,25.0458192
2023/9/27 17:40,2,萬華區光復橋往新北市上橋處,121.492226,25.02568369
2023/9/30 08:58,2,萬華區康定路與廣州街口,121.5014465,25.0365228
2023/10/5 19:12,2,萬華區西藏路與雙園街口,121.4950797,25.0287696
2023/10/7 18:50,2,萬華區西園路1段與和平西路3段口,121.4994057,25.03528593
2023/10/11 15:50,2,萬華區環河南路1段169號,121.4991423,25.04109383
2023/10/11 17:15,2,萬華區環河南路1段348巷,121.4961174,25.03898043
2023/8/15 21:17,1,萬華區忠孝橋往台北市,121.5060128,25.04898591
2023/8/30 06:50,2,萬華區富民路87號,121.4987507,25.01862208
2023/8/30 08:06,2,萬華區堤外便道(桂林往市民),121.5025307,25.0460575
2023/8/30 10:00,2,萬華區西園路1段與桂林路口,121.4998436,25.03857452
2023/9/3 22:29,2,萬華區西寧南路與西寧南路50巷口,121.5063656,25.0442443
2023/9/5 20:17,2,萬華區環河南路1段348巷與桂林路口水門口,121.4961736,25.03889792
2023/9/13 11:46,2,萬華區中華路1段66號,121.5093232,25.0465608
2023/9/30 16:53,2,萬華區西寧南路與漢口街2段口,121.5067915,25.0456756
2023/10/3 10:08,2,萬華區忠孝橋往北市下橋處,121.5070374,25.04874151
2023/9/20 13:18,2,萬華區堤外便道與堤外便道口(雙園平面停車場外),121.4886275,25.03291646
2023/10/4 13:14,2,萬華區昆明街與漢口街2段口,121.5056052,25.0459765
2023/10/4 21:02,2,萬華區環河南路1段294號,121.4989724,25.04106581
2023/10/18 17:43,2,萬華區堤外便道與堤外便道口(青年至華中段、新二號疏散門),121.4994253,25.016632
2023/10/30 07:07,2,萬華區環河南路1段54號,121.5055567,25.04833306
2023/7/19 17:09,2,萬華區艋舺大道與和平西路3段口,121.5047258,25.03403648
2023/7/20 07:32,2,萬華區桂林路與南寧路口,121.5064399,25.03733666
2023/7/20 08:57,2,萬華區桂林路與桂林路242巷口,121.4962656,25.0387176
2023/7/22 18:12,2,萬華區康定路與長沙街2段口,121.5021286,25.04048715
2023/7/12 16:30,2,萬華區中華路2段602號,121.5099463,25.02467037
2023/8/2 07:53,2,萬華區青年路168巷與青年路168巷51弄口,121.5013297,25.01951504
2023/8/10 04:49,2,萬華區忠孝橋與西寧南路口,121.507415,25.04854756
2023/8/22 08:09,2,萬華區忠孝橋機車道往台北市,121.5050328,25.04945121
2023/8/22 08:29,2,萬華區莒光路與莒光路153巷口,121.5029869,25.031163
2023/8/24 08:31,2,萬華區康定路與長沙街2段口,121.5021303,25.04051113
2023/8/26 21:02,2,萬華區康定路與內江街口,121.5023221,25.0417454
2023/9/10 07:00,2,萬華區富民路145巷與富民路145巷15弄口,121.5003514,25.01850331
2023/7/13 15:17,2,萬華區環河南路2段與桂林路口,121.4969275,25.0383407
2023/7/15 03:32,2,萬華區大理街與大理街170巷口,121.4939783,25.0339313
2023/7/26 12:48,2,萬華區西園路2段與西園路2段281巷口,121.4915689,25.0249145
2023/7/28 13:57,2,萬華區和平西路3段與南寧路口,121.5030906,25.0351454
2023/7/29 06:25,2,萬華區興義街與西園路2段372巷口,121.490733,25.0257992
2023/7/30 09:26,2,萬華區萬青街167號,121.5015393,25.02273385
2023/8/2 19:38,2,萬華區環河南路1段與康定路口,121.5030106,25.0460066
2023/8/6 02:48,2,萬華區富民路97號,121.499003,25.01849552
2023/8/6 06:00,2,萬華區環河快速高架道北往南,121.4917467,25.03686007
2023/8/7 17:15,2,萬華區環河南路1段330號,121.4985822,25.0407532
2023/8/9 16:11,2,萬華區中華路2段416巷5號,121.504685,25.02722099
2023/8/11 01:54,2,萬華區西藏路125巷與中華路2段416巷口,121.5031344,25.026823
2023/8/18 08:26,2,萬華區環河南路1段與成都路口,121.5007965,25.0438338
2023/8/23 19:35,2,萬華區中華路2段與艋舺大道口,121.5056372,25.0346733
2023/8/28 16:57,2,萬華區華江橋往台北市機車道下橋路段,121.4891163,25.03540771
2023/8/29 17:27,2,萬華區西昌街124號,121.5006662,25.0398286
2023/9/2 09:58,2,萬華區艋舺大道與萬大路口,121.5007688,25.0330763
2023/8/29 13:14,2,萬華區昆明街169號,121.5042996,25.04009718
2023/8/30 13:18,2,萬華區萬大路與萬大路423巷口,121.4987465,25.0215581
2023/8/31 12:34,2,萬華區西寧南路與長沙街2段口,121.5060406,25.0407128
2023/9/7 20:37,2,萬華區西寧南路與洛陽街口,121.5072915,25.0476124
2023/9/18 22:50,2,萬華區萬大路與莒光路口,121.5005301,25.0311558
2023/7/18 17:29,2,萬華區桂林路與桂林路242巷口,121.4958869,25.03878819
2023/7/19 22:22,2,萬華區西寧南路與長沙街2段口,121.5060825,25.04067939
2023/7/23 13:53,2,萬華區貴陽街2段與環河南路1段口,121.4979703,25.04013121
2023/7/24 13:07,2,萬華區西藏路280號,121.5011146,25.02959899
2023/7/25 22:10,2,萬華區西寧南路與洛陽街口,121.5073698,25.04763921
2023/7/29 10:19,2,萬華區萬大路與萬大路534巷口,121.4967322,25.01858935
2023/7/31 15:02,2,萬華區莒光路222號,121.5001082,25.03122617
2023/8/8 15:00,2,萬華區大理街與大理街159巷口,121.4961162,25.03408463
2023/8/10 17:36,2,萬華區環河南路2段103號,121.4941209,25.03508078
2023/8/12 18:31,2,萬華區桂林路與桂林路57巷口,121.5028766,25.03821665
2023/8/14 20:37,2,萬華區西藏路200號,121.5027619,25.02993971
2023/8/19 08:28,2,萬華區富民路與富民路155巷口,121.5000989,25.01781898
2023/8/25 05:01,2,萬華區萬大路與萬大路322巷口,121.5001798,25.02425357
2023/8/25 22:04,2,萬華區康定路與康定路172巷口,121.5019101,25.03929314
2023/8/26 04:32,2,萬華區堤外便道與堤外便道口往南(果菜市場堤外停車場52車道外),121.4987884,25.0162128
2023/8/29 01:35,2,萬華區武昌街2段124-24號,121.5034965,25.04551632
2023/8/29 16:55,2,萬華區萬大路與萬大路186巷口,121.500516,25.02781501
2023/8/9 11:35,2,萬華區忠孝西路2段與西寧南路口,121.5075616,25.048519
2023/8/13 10:25,2,萬華區漢口街2段90巷與漢口街2段90巷8弄口,121.504245,25.04582584
2023/8/19 19:20,2,萬華區德昌街與德昌街154巷口,121.4962036,25.0241036
2023/8/22 01:18,2,萬華區環河南路1段與長沙街2段口,121.49954,25.04152104
2023/8/26 01:40,2,萬華區康定路與峨眉街口,121.5028616,25.0445053
2023/8/26 22:28,2,萬華區堤外便道往南龍山006號燈桿,121.4967561,25.03982269
2023/8/28 16:59,2,萬華區西園路2段320巷與艋舺大道口,121.490699,25.02796999
2023/8/29 12:04,2,萬華區西園路2段與莒光路口,121.4966005,25.03089142
2023/9/15 01:25,2,萬華區西園路1段與廣州街口,121.4994157,25.03665291
2023/9/17 06:43,2,萬華區萬大路277巷與萬大路277巷14弄口口,121.5010826,25.02538899
2023/7/19 17:25,2,萬華區中華路2段與汀州路1段口,121.5051349,25.03313683
2023/7/22 16:50,2,萬華區桂林路與柳州街口,121.5051655,25.0377546
2023/7/22 23:36,2,萬華區堤外便道南往北靠近中興橋,121.4990112,25.04135566
2023/8/14 23:49,2,萬華區環河快速道路往南過忠孝橋51號燈桿前,121.4894442,25.0268305
2023/8/22 06:20,2,萬華區光復橋往台北,121.4899305,25.02354079
2023/8/30 04:40,2,萬華區堤外便道往南過光復橋,121.4881965,25.030935
2023/9/1 17:48,2,萬華區環河南路1段104號,121.5088501,25.0635865
2023/9/2 00:49,2,萬華區環河南路1段與康定路口,121.503135,25.04599636
2023/7/25 12:03,2,萬華區華中橋機車道往中和方向(華中051牌面前),121.495382,25.01185521
2023/7/29 06:04,2,萬華區東園街與長泰街口,121.4982845,25.0222973
2023/7/30 13:38,2,萬華區漢口街2段55-3號,121.5061439,25.04584358
2023/8/2 21:22,2,萬華區東園街與長泰街口,121.4981437,25.0222757
2023/8/4 17:59,2,萬華區光復橋往板橋方向(編號003028燈桿前),121.4907463,25.02447582
2023/8/5 03:59,2,萬華區德昌街185巷與德昌街261巷口,121.4925385,25.0220977
2023/8/20 06:30,2,萬華區堤外便道自行車道往北(華中008燈桿前),121.504703,25.0189051
2023/9/6 09:19,2,停車場出入口(近貴陽街2段29巷口),121.5058322,25.0394517
